ID	Hierarchiestufe	FeldName	Reihenfolge	FeldBeschriftung	FeldBeschreibung	Formularelement	InputTyp	FeldNameEvab	FeldNameZdsf	FeldNameCscf	FeldNameNism	FeldNameWslFlechten	FeldNameWslPilze	ArtGruppe	Optionen	Standardwert	SliderMinimum	SliderMaximum
"f19cd49bd7b7a150c895041a5d00a463"	"Ort"	"oLebensraumUmfeld"	"22"	"Lebensraum Umfeld (Delarze)"	"CSCF: Lebensräume die mit dem besuchten Objekt in Kontakt stehen, Code C0 bis C9 (resp. Lebensraumtyp) DELARZE"	"multipleselect"	""	"CON"	""	"CON"	""	""	""	"alle"	"1: Gewässer,1.1: Stehende Gewässer,1.1.0: Stehendes Gewässer ohne Vegetation,1.1.0.1: Tiefgründiges Gewässer (Freiwasserzone),1.1.0.2: Seichtes Gewässer (Litoral, inkl. Tümpel),1.1.1: Armleuchteralgenrasen,1.1.2: Laichkrautgesellschaften,1.1.3: Wasserlinsengesellschaften,1.1.4: Seerosengesellschaften,1.2: Fliessgewässer,1.2.1: Brachsmen- und Barbenregion,1.2.1.1: Breites Fliessgewässer des Flachlands,1.2.1.2: Langsam fliessender Bach im Flachland,1.2.2: Äschenregion (Hyporhithron),1.2.2.0: Äschenregion ohne Vegetation,1.2.2.1: Äschenregion mit Vegetation,1.2.3: Untere Forellenregion (Metarhithron),1.2.4: Obere Forellenregion (Epirhithron),1.2.5: Temporärer Wasserlauf,1.3: Quellen und Quellfluren,1.3.0: Überrieselte Fläche, Quelle ohne Vegetation,1.3.1: Kalktuff-Felsspaltengesellschaften,1.3.2: Kalk-Quellflur,1.3.3: Weichwasser-Quellflur,1.4: Unterirdische Gewässer,1.4.1: Porengrundwasser,1.4.2: Kluftgrundwasser,1.4.3: Höhlenbach,1.4.4: Höhlensee,2: Vegetation der Ufer und der Feuchtgebiete,2.0: Ufer ohne Vegetation,2.1: Ufer mit Vegetation,2.1.1: Wasserschlauch-Moortümpelgesellschaften,2.1.2: Röhricht,2.1.2.1: Stillwasser-Röhricht,2.1.2.2: Landschilf-Röhricht,2.1.3: Strandlingsgesellschaften,2.1.4: Bach- und Flussröhricht,2.2: Flachmoore,2.2.1: Grossseggenbestände,2.2.1.1: Grossseggenried,2.2.1.2: Schneidbinsenried,2.2.2: Saures Kleinseggenried,2.2.3: Kalk-Kleinseggenried,2.2.4: Übergangsmoor,2.2.5: Schwemmufervegetation alpiner Wildbäche,2.3: Feucht- und Nasswiesen,2.3.1: Pfeifengraswiese,2.3.2: Sumpfdotterblumenwiese,2.3.3: Spierstaudenflur,2.4: Hochmoore,2.4.1: Torfmoos-Hochmoor,2.5: Zeitweilig überflutete Annuellenfluren,2.5.1: Zwergbinsen-Annuellenflur,2.5.2: Nitrophile Annuellenvegetation,3: Gletscher, Fels, Schutt und Geröll,3.1: Gletscher, Firn,3.1.1: Gletscher,3.1.2: Blockgletscher,3.1.3: Firnfeld (Sommer),3.1.4: Schneefeld (Frühling),3.2: Alluvionen und Moränen,3.2.1: Alluvionen,3.2.1.0: Alluvionen ohne Vegtetation,3.2.1.1: Alluvionen mit krautiger Pioniervegetation,3.2.2: Moräne,3.2.2.0: Moräne ohne Vegetation,3.2.2.1: Moräne mit Pioniervegetation,3.3: Steinschutt- und Geröllfluren,3.3.1: Kalkschutt,3.3.1.1: Kalkschutthalde ohne Gefässpflanzen,3.3.1.2: Alpine Kalkblockflur (hartes Gestein),3.3.1.3: Alpine Kalkschieferflur,3.3.1.4: Feuchte Kalkschuttflur,3.3.1.5: Sommerwarme Kalkschuttflur,3.3.2: Silikatschutt,3.3.2.1: Silikatschutthalde ohne Gefässpflanzen,3.3.2.2: Alpine Silikatschuttflur,3.3.2.3: Sommerwarme Silikatschuttflur,3.4: Felsen,3.4.1: Kalkfelsen,3.4.1.1: Kalkfelsflur ohne Gefässpflanzen,3.4.1.2: Sonnige Kalkfelsflur mit Gefässpflanzen,3.4.1.3: Schattige Kalkfelsflur mit Gefässpflanzen,3.4.2: Silikat-, Serpentinfelsen,3.4.2.1: Silikatfelsflur ohne Gefässpflanzen,3.4.2.2: Silikatfelsflur mit Gefässpflanzen,3.4.2.3: Serpentingesteinsflur,3.5: Höhlen,3.5.1: Bereich der Unterseite von Steinen, Blöcken, etc.,3.5.2: Tierbau (pholeophile Fauna),3.5.3: Höhlenwandgesellschaften (Höhleneingang),3.5.4: Guanohaufen,3.5.5: Künstliche Höhlung (Minen, Tunnel),3.5.6: Lehmablagerung im Höhleninneren,3.5.7: Fels im Höhleninneren,4: Rasen, Wiesen,4.0: Kunstrasen,4.0.1: Kunstwiese auf Fruchtfolgefläche,4.0.2: Kunstrasen auf Sportplätzen, im Siedlungsraum, etc.,4.0.3: Begrünung in Tieflagen (Strassenböschungen usw.),4.0.4: Begrünung in Hochlagen (Skipisten, etc.),4.1: Felsgrus- und Karstfluren,4.1.1: Thermophile Kalkfelsgrusflur,4.1.2: Kalkfelsgrusflur des Gebirges (Karstgebiet),4.1.3: Thermophile Silikatfelsgrusflur,4.1.4: Silikatfesgrusflur des Gebirges,4.2: Wärmeliebende Trockenrasen,4.2.1: Kontinentaler Trockenrasen,4.2.1.1: Inneralpine Felsensteppe,4.2.1.2: Kontinentaler Halbtrockenrasen,4.2.2: Subatlantischer Trockenrasen,4.2.3: Insubrischer Trockenrasen,4.2.4: Subatlantischer Halbtrockenrasen,4.3: Magerrasen der Hochlagen,4.3.1: Blaugrashalde,4.3.2: Polsterseggenrasen,4.3.3: Rostseggenhalde,4.3.4: Nacktriedrasen,4.3.5: Borstgrasweide,4.3.6: Buntschwingelrasen,4.3.7: Krummseggenrasen,4.4: Schneetälchen,4.4.1: Kalk-Schneetälchen,4.4.2: Sauerboden-Schneetälchen,4.5: Fettwiesen und -weiden,4.5.1: Fromentalwiese,4.5.2: Goldhaferwiese,4.5.3: Kammgrasweide,4.5.4: Milchkrautweide,4.6: Grasbrachen,4.6.1: Ruderaler Halbtrockenrasen,4.6.2: Fiederzwenckenbrache,4.6.3: Fromentalbrache,4.6.4: Pfeifengrasbrache,4.6.5: Reitgrasbrache,5: Krautsäume, Hochstaudenfluren, Gebüsche,5.1: Saumgesellschaften,5.1.1: Trockenwarmer Krautsaum,5.1.2: Mesophiler Krautsaum,5.1.3: Feuchter Krautsaum der Tieflagen,5.1.4: Feuchter Krautsaum der höheren Lagen,5.1.5: Nährstoffreicher mesophiler Krautsaum,5.2: Hochstaudenfluren, Waldschläge,5.2.1: Schlagflur, Waldlichtung auf basenreichem Boden,5.2.2: Schlagflur, Waldlichtung auf saurem Boden,5.2.3: Montan-subalpine Hochgrasflur,5.2.4: Subalpine Hochstaudenflur,5.2.5: Adlerfarnflur,5.3: Gebüsche (Waldmäntel, Dickichte, Hecken),5.3.0: Naturferne Pflanzung,5.3.0.1: Naturferne Pflanzung mit sommergrünen Arten,5.3.0.2: Naturferne Pflanzung mit immergrünen Arten,5.3.1: Besenginster-Gebüsche,5.3.2: Trockenwarme Gebüsche auf basenreichem Boden,5.3.3: Schlehen-Brombeergebüsche,5.3.4: Brombeergestrüpp,5.3.5: Gebüschreiche Vorwaldgesellschaften,5.3.6: Gebirgsweidenaue,5.3.7: Moorweidengebüsche,5.3.8: subalpine Karst-Weidengebüsche,5.3.9: Grünerlengebüsche,5.4: Heiden,5.4.1: Subatlantische Zwergstrauchheide,5.4.2: Kontinentale Zwergstrauchheinde,5.4.3: Subalpine Heide auf Kalkboden,5.4.4: Trockene subalpine Zwergstrauchheide,5.4.5: Mesophile subalpine Zwergstrauchheide,5.4.6: Arktisch-alpine Zwergstrauchheide,6: Wälder,6.0: Forstpflanzungen, Einzelbäume,6.0.1: Aufforstung mit Laubgehölzen,6.0.2: Aufforstung mit Nadelgehölzen,6.1: Bruch- und Auenwälder,6.1.1: Erlen-Bruchwald,6.1.2: Silberweiden-Auenwald,6.1.3: Grauerlen-Auenwald,6.1.4: Eschen-Auenwald,6.2: Buchenwälder,6.2.1: Orchideen-Buchenwald,6.2.2: Hainsimsen-Buchenwald,6.2.3: Waldmeister-Buchenwald,6.2.4: Alpenheckenkirschen-Buchenwald,6.2.5: Tannen-Buchenwald,6.3: Andere Laubwälder,6.3.1: Bergahorn-Schluchtwald,6.3.2: Wärmeliebender Linden-Mischwald,6.3.3: Eichen- Hainbuchenwald,6.3.4: Flaumeichenwald,6.3.5: Hopfenbuchenwald der Alpensüdseite,6.3.6: Bodensaurer Eichen-Mischwald,6.3.7: Kastanienwald,6.3.8: Laubwald mit immergrünem Unterholz,6.3.9: Robinien-Sekundärwald,6.3a: Schluchtwälder,6.3b: Eichenwälder,6.3c: Wärmeliebende Sekundärwälder,6.4: Wärmeliebende Föhrenwälder,6.4.1: Pfeifengras-Föhrenwald,6.4.2: Subkontinentaler Kalk-Föhrenwald,6.4.3: Kontinentaler Steppen-Föhrenwald,6.4.3.1: Kalkreicher Steppen-Föhrenwald,6.4.3.2: Kalkarmer Steppen-Föhrenwald,6.4.4: Mesophiler Föhrenwald auf Silikat,6.5: Moorwälder,6.5.1: Birken-Moorwald,6.5.2: Torfmoos-Bergföhrenwald,6.5.3: Torfmoos-Fichtenwald,6.6: Nadelwälder der Hochlagen,6.6.1: Tannen-Fichtenwald,6.6.2: Heidelbeer-Fichtenwald,6.6.3: Lärchen-Arvenwald,6.6.4: Lärchenwald,6.6.5: Bergföhrenwald,7: Pioniervegetation oft gestörter Plätze (Ruderalstandorte),7.1: Trittrasen und Ruderalfluren,7.1.0: Trittflur, Trümmerfeld ohne Vegetation,7.1.1: Feuchte Trittflur,7.1.2: Trockene Trittflur,7.1.3: Subalpiner und alpiner Trittrasen,7.1.4: Einjährige Ruderalgesellschaften,7.1.5: Wärmeliebende Ruderalgesellschaften,7.1.6: Mesophile Ruderalgesellschaften,7.1.7: Alpine Lägerflur (Alpenblackenflur),7.1.8: Lägergesellschaften der Tieflagen,7.2: Anthropogene Steinfluren,7.2.0: Mauer und Steinpflästerung ohne Vegetation,7.2.1: Ruine und alte Mauer,7.2.2: Steinpflästerung,8: Pflanzungen, Äcker, Kulturen,8.1: Baumschulen und Obstgärten,8.1.1: Baumschule aus Laubgehölzen,8.1.2: Baumschule aus Nadelgehölzen,8.1.3: Kastanienhain (ohne Unterholz),8.1.4: Hochstammobstgarten,8.1.5: Niederstammobstgarten,8.1.6: Weinberg,8.1.7: Beerenkultur,8.2: Feldkulturen,8.2.1: Getreidekultur (Brotgetreide), vorwiegend Winterkultur,8.2.1.0: Getreide ohne Ackerbegleitvegetation,8.2.1.1: Ackerbegleitvegetation der sauren Böden,8.2.1.2: Ackerbegleitvegetation kalkreicher Böden,8.2.2: Maïs-, Tabak- und andere Ackerkultur (vorwiegend Sommerkultur),8.2.3: Hackfruchtkultur (Sommerkultur), Gärten,8.2.3.0: Hackfrucht ohne Begleitflora,8.2.3.1: Begleitvegetation der Hackkulturen auf basenarmen Böden,8.2.3.2: Begleitvegetation der Hackkulturen auf kalkhaltigen Lehmböden,8.2.3.3: Begleitvegetation der Hackkulturen auf basenarmen lockeren Böden,8.2.3.4: Begleitvegetation der Hackkulturen auf kalkhaltigen lockeren Böden,9: Bauten, Anlagen,9.1: Lagerplätze, Deponien,9.1.1: Misthaufen,9.1.2: Komposthaufen,9.1.3: Abfalldeponie im Betrieb,9.2: Bauten,9.2.1: Bewohntes Gebäude,9.2.1.1: Keller,9.2.1.2: Bewohnte Räumlichkeit, Wohnung,9.2.1.3: Estrich, Dachstuhl, Dachstock,9.2.1.4: Fassade, Aussenwände,9.2.2: Tierstallungen, Gewächshäuser,9.2.2.1: Kuh- und Pferdestall,9.2.2.2: Schweinestall,9.2.2.3: Kaninchen- und Hühnerstall,9.2.2.4: Treibhaus,9.2.3: Scheune, Schopf,9.2.4: Andere Bauten,9.2.4.1: Turm, Kirchturm,9.2.4.2: Wasserspeicher, Schwimmbad,9.2.4.3: Fabrik, Halle, Lagerhaus,9.2.4.4: Andere Baulichkeiten,9.3: Belagsflächen,9.3.1: Versiegelte Sportplatz, Parkplatz, etc.,9.3.2: Asphalt- oder Betonstrasse,9.3.2.1: Strasse,9.3.2.2: Autobahn,9.3.3: Weg ohne Vegetation,9.4: Bahngleis"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d00a65b"	"Ort"	"oArealDelarze"	"23"	"Areal (Delarze)"	"CSCF: Allgemeine Umgebung/Areale Code E1 bis E33,  DELARZE. 3 Felder"	"multipleselect"	""	"ENV"	""	"ENV"	""	""	""	"alle"	"Seegebiet,Auengebiet,Waldgebiet (inkl. subalpine Heiden),Felsen, unbewaldeter Steilhang unterhalb der Waldgrenze,Alpine Rasen und andere alpine Lebensraumtypen,Landwirtschaftszone mit vorwiegend Grasertragsflächen,Landwirtschaftszone mit vorwiegend Ackerland,Begrünte Areale,Unbegrünte Areale,Wohngebiet mit Gärten,Altstadt, Zentrumgebiet und Dorfkern,Industrie- und Gewerbegebiet"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d00b4be"	"Ort"	"oSubstratDelarze"	"24"	"Substrat (Delarze)"	"CSCF: Substrat/Mikrohabitat, Code S1 bis S96 DELARZE (S.363)"	"multipleselect"	""	"SUB"	""	"SUB"	"substrat?"	""	""	"alle"	"Luft (im Flug),Wasser,Gewässerboden (Benthos),Wasser (schwimmend, treibend),Wasser (treibend),Schnee,Eis,Schlamm, Schlick,Ton,Lehm,Sand,Kies,Schotter, Steine, verwitterter Fels,Schotter,Steine (inkl. verstreute Einzelsteine),verwitterte, mineralische Partikel,grosser Felsblock,Felsplatte, schräge Felsoberfläche,Tuff,Boden mit organischen Bestandteilen,mineraliger Boden, Feinmaterial,sandiger Boden,kiesiger Boden,steiniger Boden,Torf,Rohhumus, Moder,Mull (organisch angereicherter Oberboden),Pflanzenreste,Laubstreue,Riedstreue, Heu,Rindenstücke, Sägemehl,Früchte, herabgefalleneTannenzapfen,Lebendes, nicht verholztes Gewebe,Wurzeln,Stengel,Blätter,Blüten,Früchte, Samen,Flechten,Pilze,Pilzfuss,Pilzhut,Moose,Algen,Lebendes Holzgewebe,Wurzel,Strunk,Strunkrinde,Stamm,Stammrinde,Ast (> 10 cm D),Astrinde,Zweige,Ästchen,Blätter,Blüten,Früchte, Samen,Hohlräume, Löcher (Baum, Stamm...),Hohlraum,Spechthöhle,Insektengänge,Spalt, Bruchstelle (Wind, Blitz),Bau (in der Erde),Spalt, Riss (Mauer, Fels),Nest,Säugernest,Wespennest,Ameisenhaufen,Vogelnistkasten,Fledermausnistkasten,Spinnennetz, Spinnenhöhle,Abfall, organische Deponien,Kompost,Mist,Gülle,Kot, Dung,Kadaver,Spülsaum, Hochwassersaum mit org. Auflage,Schale,Künstliches Substrat, verändert,Beton, Mörtel,Teer,Glas,Metall,Anorganische Abfälle (Sperrgut),Asche (alte Feuerstelle),Schutthaufen,Erdhaufen,Bearbeiteter Untergrund,gelagertes Holz (Stapel, Rundholz),Bretter, Gebälk,Täfer,Trennwand, Zwischenwand,Fussboden,Store,Fensterladen"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d00bc3b"	"Ort"	"oSubstratFlora"	"25"	"Substrat (Flora)"	"ZDSF: Substrat, z.B. Kalk, Torf, Sand, Boden-pH etc."	"textarea"	""	"SUBSTRAT"	"SUBSTRAT"	""	""	""	""	"Flora"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d00c815"	"Ort"	"oSubstratFauna"	"26"	"Substrat (Fauna)"	"CSCF: Substrat (System CSCF, nicht identisch mit Substrat bei Delarze)"	"multipleselect"	""	"fkAASUB"	""	"SUB"	""	""	""	"Amphibien,Eintagsfliegen,Fische,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Nachtfalter,Netzfluegler,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler"	"1.10 Luft (im Flug),1.20 Wasser,1.21 Gewässerboden (Benthos),1.22 Wasser (schwimmend, treibend),1.23 Wasser (treibend),3.01 Eis, Schnee,3.02 Eis,3.10 Schlamm, Ton, Lehm (feine Sedimente),3.11 Schlamm, Schlick,3.12 Ton,3.13 Lehm,3.20 Sand, Kies (grobe Sedimente),3.21 Sand,3.22 Kies,3.30 Schotter, Steine, verwitterter Fels,3.31 Schotter,3.32 Steine (inkl. verstreute Einzelsteine),3.33 verwitterte, mineralische Partikel,3.34 grosser Felsblock,3.35 Felsplatte, schräge Felsoberfläche,3.36 Tuff,3.40 Boden mit organischen Bestandteilen,3.41 mineraliger Boden, Feinmaterial,3.42 sandiger Boden,3.43 kiesiger Boden,3.44 steiniger Boden,3.45 Torf,3.46 Rohhumus, Moder,3.47 Mull (organisch angereicherter Oberboden),4.00 Pflanzenreste,4.01 Laubstreue,4.02 Riedstreue, Heu,4.03 Rindenstücke, Sägemehl,4.04 Früchte, herabgefalleneTannenzapfen,4.10 Lebendes, nicht verholztes Gewebe,4.11 Wurzeln,4.12 Stengel,4.13 Blätter,4.14 Blüten,4.15 Früchte, Samen,4.20 Flechten,4.30 Pilze,4.31 Pilzfuss,4.32 Pilzhut,4.40 Moose,4.50 Algen,6.10 Lebendes Holzgewebe,6.10 Wurzel,6.10 Strunk,6.11 Strunkrinde,6.10 Stamm,6.11 Stammrinde,6.10 Ast (> 10 cm Ø),6.11 Astrinde,6.10 Zweige,6.10 Ästchen,6.10 Blätter,6.10 Blüten,6.10 Früchte, Samen,7.00 Hohlräume, Löcher (Baum, Stamm...),7.01 Hohlraum,7.02 Spechthöhle,7.03 Insektengänge,7.04 Spalt, Bruchstelle (Wind, Blitz),7.00 Bau (in der Erde),7.00 Spalt, Riss (Mauer, Fels),7.10 Nest, Nistkaste,7.11 Nest,7.12 Säugernest,7.13 Wespennest,7.14 Ameisenhaufen,7.15 Vogelnistkasten,7.16 Fledermausnistkasten,7.17 Spinnennetz, Spinnenhöhle,8.00 Abfall, organische Deponien,8.01 Kompost,8.02 Mist,8.03 Gülle,8.04 Kot, Dung,8.05 Kadaver,8.06 Spülsaum, Hochwassersaum mit org. Auflage,8.07 Schale,9.00 Künstliches Substrat, verändert,9.01 Beton, Mörtel,9.02 Teer,9.03 Glas,9.04 Metall,9.10 Anorganische Abfälle (Sperrgut),9.11 Asche (alte Feuerstelle),9.12 Schutthaufen,9.13 Erdhaufen,9.20 Bearbeiteter Untergrund,9.21 gelagertes Holz (Stapel, Rundholz),9.22 Bretter, Gebälk,9.23 Täfer,9.24 Trennwand, Zwischenwand,9.25 Fussboden,9.26 Store,9.27 Fensterladen"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d00c9e4"	"Ort"	"oSubstratPilze"	"27"	"Substrat (Pilze)"	"WSL Pilze: Substrat (eigenes System, Grob- und Feineinteilung zusammengefasst)"	"multipleselect"	""	""	""	""	""	""	"Substrat"	"Pilze"	"an Streu, Kompost oder oberirdische Pflanzenteile,Nadelstreu,Laubstreu,Laub- und Nadelstreu,Gras- und Krautstreu,Stallstreu,Kompost, Komposthaufen,Farne,Graeser,Kraeuter,auf Humus / Torf,an Holz,Nadelholz,Laubholz,Laubholz und/oder Nadelholz,auf Sand, sandigen Boeden,auf Wurzeln und Rhizomen (Kraeuter),Wurzeln,auf Dung,Kuhdung,Pferdedung,Hirschlosung,Rehlosung,Schweins- und Wildschweinlosung,Hasen- und Kaninchenlosung,Schafdung,Ziegendung,Hundekot,Katzenkot,Vogeldung,Sonstiger Kot,auf Brandstellen,Holzkohle,auf Pilzen,auf mehrjaehrigen Frk,auf einjaehrigen Frk,an Zapfen, holzigen Fruechten,Zapfen,Fruechte,tierische und sonstige Substrate,Insekten,Horn, Gewoelle,Nematoden,Sonstige,an Moosen/Flechten,Lebermoose,Laubmoose,Torfmoose,Laub- und Torfmoose,Laub- und Lebermoose,Flechten"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d00d0b9"	"Ort"	"oHolzabbaugrad"	"28"	"Holzabbaugrad (Pilze)"	"WSL Pilze"	"multipleselect"	""	""	""	""	""	""	"Holzabbaugrad"	"Pilze"	"Frischholz (saftführend),,Totholz (saftlos, fest, das Messer dringt nur sehr schwer ein),,Morschholz (weniger fest, das Messer dringt in Richtung der Faserung ziemlich leicht ein, nicht aber quer),Moderholz (sehr wenig fest, das Messer dringt in jeder Richtung leicht ein),Mulmholz (sehr locker, kaum noch zusammenhängend)"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d00df67"	"Ort"	"oHolzqualität"	"29"	"Holzqualität (Pilze)"	"WSL Pilze"	"multipleselect"	""	""	""	""	""	""	"Holzqualität"	"Pilze"	"Holzabfall, Holz- und Rindenschnitzel,stehendes Stamm- und Astholz,liegendes Stamm- und Astholz,liegende Aeste (0.5-10 cm Durchmesser),liegende Zweige,Stuempfe, Wurzelstoecke und Baumwurzeln,Kernholz,Splintholz,Rinde und Borke"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d00e0dd"	"Ort"	"oStrukturDelarze"	"30"	"Struktur (Delarze)"	"CSCF: Struktur im Lebensraum (3 Felder)"	"multipleselect"	""	"fkAAcstru"	""	"STRU"	""	""	""	"alle"	"Beton, Mörtel,Teer,Glas, Keramik, Kunstoff, Metall,Holz,Schlamm, Schlick,Ton,Lehm,gemischter Boden mit vorwiegend Feinpartikeln, kaum organische Substanzen,Sand,Kies,Kiesgrund mit wenig organischem Anteil,Schotter,Steine,verwitterte, mineralische Partikel,Felsplatte, schräge Felsoberfläche,senkrechte Felswand,Überhang, Felsvorsprung,grosser Felsblock,Torf,Rohhumus, Moder,Mull,Kompost,Mist,Kot, Dung,Kadaver, verwesender Körper,Laubstreue,Riedstreue, Heu,Stengel, abgestorbenes Feinastmaterial,totes Astmaterial, toter Baumstamm,abgestorbene Baumstrünke,Wurzeln,Rinde,Spülsaum, Hochwassersaum mit org. Auflage,Blätter,Stengel,Blüten,Früchte, Samen,Flechten,Pilze,Moose,Algen,Zweige,Ast (> 10 cm Durchmesser),Stamm,Strunk,Luft,Wasser,Eis, Schnee,Nest,Bau,Ameisenhaufen"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d00e5a3"	"Ort"	"oSpezialobjektDelarze"	"31"	"Spezialobjekt (Delarze)"	"CSCF: Feld OBJ_PART, Spezialobjekte Bezeichnung nach Liste DELARZE"	"multipleselect"	""	"fkAA2"	""	"OBJ_PART"	""	""	""	"alle"	"Abfalldeponie,Absetzbecken,Acker,Ackerterrasse,Autobahn-Mittelstreifen,Bach,Bach (Wild-),Bahn: Geleise,Bahn: Rangierareal,Bankett (Randstreifen),Barriere (Einzäunung),Baumallee,Baumpark (Arboretum),Begrüntes Dach,Bewässerungsgraben, -rinne,Blockwurf,Böschung: Absturz,Böschung: Autobahn,Böschung: Eisenbahn,Böschung: gemähte Kanal-,Böschung: Strasse,Brachfläche (Kulturrotation),Brücke (über Wasserlauf),Brunnen,Einzelbaum, Solitärbaum,Feldgehölz,Felsband, bewachsen,Felsenheide (garide),Felswand,Feuerstelle,Fischzuchtanlage,Flachwasser,Flugfeld,Fluss,Fluss, eingedämmt,Fluss, natürlich,Flussaltarm,Flussdelta,Flussmündung,Friedhof,Garten: Botanischer Garten,Garten: Familiengarten,Garten: Gemüse-,Graben (stehendes Wasser),Grube: Gülleloch,Grube: Kies-,Grube: Ton-,Grube: Torf-,Grundwasser,Hafen,Hangfuss,Hangmoor,Hangoberteil, -scheitel,Hecke: Baum-,Hecke: Mittel- (Hochsträucher),Hecke: Nieder- (Kleinsträucher),Heckenlandschaft,Hochwasserabscheider (Überlaufbauwerk),Kahlschlag,Kanal mit Natursohle,Kanal zur Entwässerung,Kanal, betoniert,Karst: Doline,Karstiges Gelände,Kiesstrand,Lawinenrunse,Mast,Militär: Bunker,Militär: Panzersperre,Motocrossgelände,Ödland, vergandetes Land,Parkanlage (Stadtgrün),Parkplatz,Rückhaltebecken,Sägerei,Schwimmbad,See (>10 ha Fläche),See: Berg-,See: Stau-,Seeufer,Skipiste,Sportplatz,Steilufer,Steinbruch,Strand,Teich in Garten,Teich in Kiesgrube,Teich mit künstlichem Überlauf,Thermalquelle,Torfstich,Tümpel,Tunnel,Überhang,Waffenplatz,Wald: Dickung (D <10 cm),Wald: Hochwald,Wald: Mittel-,Wald: Nieder-,Wald: Stangenholz (D >10 cm),Waldrand nur mit Mantel,Waldrand ohne Abschluss,Waldrand vollständig gestuft,Wasserfall,Wasserpfütze, Schlenke,Weide im Feuchtgebiet, Moor,Weide im Wald,Wiese: extensiv,Wiese: intensiv genutzt,Wiese: Streuewiese,Windbruch/-wurf (Wald),Ziegelei"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d00f0af"	"Ort"	"oTotholzZustand"	"32"	"Zustand Totholz (Fauna)"	"CSCF: Zustand Totholz gemäss Liste CSCF (Kombination von verschiedenen Codes)"	"textinput"	"text"	"fsub"	""	"fsub"	""	""	""	"Amphibien,Eintagsfliegen,Fische,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Nachtfalter,Netzfluegler,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d00f99d"	"Ort"	"oAnthropStörungenDelarze"	"33"	"Anthropogene Störungen (Delarze)"	"CSCF: Anthropogene Störungen, Code A1 bis A11 (DELARZE)"	"multipleselect"	""	"ANT"	""	"ANT"	""	""	""	"alle"	"Mahd,Beweidung,Überdüngung, Eutrophierung,Stark naturfern gestalteter Lebensraum,Pflanzung nicht einheimischer Arten,Feuer, Abbrennen,Mechanische Störungen,Chemische Verschmutzung (ausgenommen Eutrophierung),Zerstückelter und zerschnittener Lebensraum,Störungen infolge der Anwesenheit von Menschen,Regelmässige Nachtbeleuchtung"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d010210"	"Ort"	"oDynamischeProzesseDelarze"	"34"	"Dynamische Prozesse (Delarze)"	"CSCF: Bedeutungsvolle dynamische Prozesse, Code D1 bis D2 (Werte ohne D) DELARZE"	"checkbox"	""	"DYN"	""	"DYN"	""	""	""	"alle"	"Akkumulation,Erosion"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01099c"	"Ort"	"oHydrologieDelarze"	"35"	"Hydrologie (Delarze)"	"CSCF: Hydrologie - Wasserhaushalt, Code H1 bis H5 (Werte ohne H) DELARZE"	"checkbox"	""	"HYD"	""	"HYD"	""	""	""	"alle"	"Schlechte bis keine Wasserversorgung,Schwankende, schlechte Wasserversorgung,Schwankende, mittlere Wasserversorgung,Schwankende, gute Wasserversorgung,Konstante, gute Wasserversorgung"	"[object Object]"	""	"" 
